NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2018|AA78C0BD49F7617A29FB5A22B7569FD5|306469837|20|11|1999|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13349175||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E5A24EC733E9ADE6202B26C5EFAF5ECE|306469898|9|1|2002|16|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13349174||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|C73FCDB7258F4758CAEBF9CFB57CB116|303902619|11|11|2002|15|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230283||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E454A2AE153CE1EC6BCF66DB7C24010D|303903323|3|7|1997|20|21|260|0|0|0|0|5|1|3|1|76|31|3132107|31|3132107|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230244||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E374A32224E2EBC47E0FC633FB4FB4B1|303896145|30|8|1998|19|20|210|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229984||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|C3C454C557D26BAA11D200E28325611F|298372305|4|8|2001|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|12983406||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|0270817DFB9225662BDE2DBD6123E001|296367450|4|4|2002|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|12908020||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|68E8FF0AE2365F6219131D3C5300E696|303902400|26|8|1993|24|25|260|0|0|0|0|5|2|3|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230283||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|4664485408CFC40A882EA8F18C8B6972|303902328|13|5|2000|18|18|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13230245||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|12DC064ECAE98BCC49A632FE2CDA244E|306469808|23|11|2000|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13349174||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|878BDF0CDDBB8B64377D9E5C1A37E5C2|304030751|27|12|1993|24|25|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13234798||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|D8D028382B09D2FDA5CEBE3B33514311|303903132|3|9|2001|16|17|260|0|0|0|0|5|2|0|1|76|31|3132107|31|3132107|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230285||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|9D9D13259F5130FEBA351F6D6D6D2A1E|303882786|27|3|2002|16|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229505||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|9CED5D748E1239068C7FE3B72903B663|303882795|24|8|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229505||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|90B687D59CEE8DA4D24711134DBC71A1|303902529|8|6|2001|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230244||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|13239FC5731D7E10DD14B790CBA93789|303882754|25|5|2002|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229505||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E7E3CFD0BACB4C517F19C5DECA369FE8|303903610|26|6|2002|15|16|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13230326||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|53DCA2688D5C0BDB6E6EEF19C309F13E|303896218|13|5|2003|15|15|210|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229965||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|F7A5E4828DEDD878FD6288ADFD295337|303902351|12|5|1985|33|33|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230283||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|31C889A41D1A4D19DC266AAB0FAA6B1C|303902521|20|10|1992|25|26|260|0|0|0|0|5|2|5|1|76|31|3135209|31|3135209|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230285||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|287C3303E58A00F79D101B30630ADC1D|303903706|5|5|1997|21|21|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13230326||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|5E8AEB366D14E63123F10280C1A6D5E7|326794661|27|10|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13234798||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|D53F6A4097153F9AF3635635C1AB08DC|303896328|20|8|1996|21|22|210|0|0|0|0|5|2|3|1|76|31|3135209|31|3139300|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229965||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|DB9A882CA0DC41AFE8CA1E1E8329BF12|304030801|14|11|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13234798||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|3DB7C29180E078CA8506786379718236|303903608|9|3|2001|17|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13230326||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|797582C9EF3640EDC961F1977AFC579D|303903322|27|2|1997|21|21|260|0|0|0|0|5|2|3|1|76|31|3162450|||1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13230245||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|321C8E4A1A459EED8C610FA79356A91B|303882752|22|11|2001|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229505||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|D4C23B22A92F0DD574C5D9F894FD7811|303896100|13|10|2000|17|18|210|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229965||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|AF0D99B00CAB1AF9DD17B19BF58CCC64|304030799|27|7|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13234798||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|0E3269CBEE13B8A94F5792A6BCF23A30|303882723|25|3|2001|17|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229505||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|65684FC62B23608A1CCD59FCA0C92713|303882785|15|2|2002|16|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229505||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|6C277E7EC96ED814F3CC9070A145D365|303896515|22|9|1993|24|25|210|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229984||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|25AEEF48CCA2B63A21281A38FC508284|303896120|11|11|2001|16|17|210|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229965||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|3432E0BF8C0F8D6A3CBDBF2D038BCAFE|304030774|6|7|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13234798||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|AC86956DA3AF52ED40F876FF40E8994F|298372227|13|11|1989|28|29|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|12983406||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|16A19FD08510D7D08C6BFAC1F3B9E292|303902342|7|8|2001|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230244||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|3100B43EC920A094E5F8AF11F157A294|303896137|31|1|1995|23|23|210|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229984||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|4C415B76C6D5C71CE09C0297A0525203|304024907|24|1|2001|17|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13232802||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|AC19EF4A74C97861DF8F6C885934BABA|304025560|25|9|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13232801||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|43A0D0B97291E24F5923457CB0795C2C|304025566|8|8|2000|17|18|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13232802||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E6870F844B9955B75CDB59E4BC4063E4|306469817|8|1|2000|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13349175||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|46C6549ABEE6DDE77FFA9A9EEA372534|303896142|17|10|1999|18|19|210|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229965||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|561B0F796928E23B1F4169FB4E27DC56|303896180|25|5|2002|16|16|210|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229965||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|0AAC0011D3DE2382EF605AC71E279BFE|303882913|5|6|1999|18|19|260|0|0|0|0|5|1|4|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13229504||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|73033D929A253D89196539566613A164|304025570|7|3|2001|17|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13232801||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|7B90F3FD0BB7357694069149C5B4FB5C|303882791|4|11|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3170404|31|3162450|2|3|1|2|1|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13229504||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|170D0494B800077A1FC2AAF3CCE9C037|326799157|11|11|2000|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13234798||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E14DD2BB8E3F4D994C3F92E311031EDA|303882794|7|8|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3112802|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229504||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E3AA6EFE14B0FF14E1CC8AB9E6BC18AF|304030767|8|11|2002|15|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13234798||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|274D6D3A76D7733C2FCBFE24C7C7C6FC|303896516|5|2|2000|18|18|210|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13229984||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|C3DEA4663F66F64C658F6FF11DEC0778|303902399|6|9|1996|21|22|260|0|0|0|0|5|2|0|1|76|31|3106200|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230244||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|8D8655A2C01C34B63511666E2E7A5472|303902431|22|10|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|13230245||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|F843226577510A2743E3BAB4465D8595|304025610|17|1|2002|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13232801||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|AFA45D5D48787C5EE9A7982DF52F2189|298372361|22|11|2001|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|12983406||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|C0F4544E975AC09C5B3B7B954CC31A14|303902700|23|1|1996|22|22|260|0|0|0|0|5|1|5|1|76|31|3135209|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|26|13230283||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|1B094DEDDAB50C0E770A945A7766F85E|298372251|22|11|1999|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|12983406||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|E67E10E2BD7F1B0C66AE92F15EF4253E|296367444|4|3|2001|17|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|12908020||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
